Threshold,FAR,FRR
0.791,0.863541,0.008207
0.792,0.863541,0.007775
0.793,0.863541,0.007775
0.794,0.86396,0.007775
0.795,0.86396,0.007775
0.796,0.864378,0.007343
0.797,0.864797,0.007343
0.798,0.864797,0.007343
0.799,0.865216,0.007343
0.8,0.865216,0.006911
0.801,0.866053,0.006911
0.802,0.866471,0.006911
0.803,0.86689,0.006911
0.804,0.867308,0.006911
0.805,0.867727,0.006911
0.806,0.868564,0.006479
0.807,0.86982,0.006048
0.808,0.86982,0.006048
0.809,0.86982,0.005616
0.81,0.86982,0.005616
0.811,0.86982,0.005616
0.812,0.870239,0.005616
0.813,0.870657,0.005616
0.814,0.871494,0.005616
0.815,0.871494,0.005184
0.816,0.872332,0.005184
0.817,0.87275,0.005184
0.818,0.87275,0.005184
0.819,0.873169,0.005184
0.82,0.873587,0.005184
0.821,0.873587,0.005184
0.822,0.874843,0.005184
0.823,0.875262,0.005184
0.824,0.876517,0.005184
0.825,0.876517,0.005184
0.826,0.876517,0.005184
0.827,0.876936,0.005184
0.828,0.877773,0.005184
0.829,0.87861,0.003888
0.83,0.87861,0.003888
0.831,0.879029,0.003888
0.832,0.879866,0.003888
0.833,0.879866,0.003888
0.834,0.880703,0.003888
0.835,0.881122,0.003888
0.836,0.88154,0.003888
0.837,0.882378,0.003888
0.838,0.882796,0.003888
0.839,0.882796,0.003888
0.84,0.883633,0.003888
0.841,0.883633,0.003888
0.842,0.88447,0.003888
0.843,0.884889,0.003888
0.844,0.884889,0.003888
0.845,0.885308,0.003888
0.846,0.886145,0.003888
0.847,0.886145,0.003888
0.848,0.886563,0.003888
0.849,0.886563,0.003888
0.85,0.886982,0.003888
0.851,0.886982,0.003456
0.852,0.886982,0.003456
0.853,0.887401,0.003456
0.854,0.887401,0.003456
0.855,0.888238,0.003456
0.856,0.889075,0.003456
0.857,0.889075,0.003456
0.858,0.889075,0.003456
0.859,0.889494,0.003456
0.86,0.890749,0.003456
0.861,0.891168,0.003456
0.862,0.891168,0.003456
0.863,0.891586,0.003456
0.864,0.891586,0.003456
0.865,0.891586,0.003456
0.866,0.892424,0.003456
0.867,0.892842,0.003456
0.868,0.893261,0.003456
0.869,0.893679,0.003456
0.87,0.894098,0.003456
0.871,0.894098,0.003456
0.872,0.896609,0.003456
0.873,0.897028,0.003456
0.874,0.897028,0.003456
0.875,0.897028,0.003456
0.876,0.897865,0.003456
0.877,0.897865,0.003456
0.878,0.898284,0.003456
0.879,0.898702,0.003456
0.88,0.898702,0.003456
0.881,0.899121,0.003456
0.882,0.899121,0.003456
0.883,0.899121,0.003456
0.884,0.899121,0.003456
0.885,0.900377,0.003456
0.886,0.900795,0.003456
0.887,0.901632,0.003456
0.888,0.901632,0.003456
0.889,0.901632,0.003456
0.89,0.902051,0.003456
0.891,0.902051,0.003456
0.892,0.902051,0.003456
0.893,0.902888,0.003456
0.894,0.903725,0.003456
0.895,0.904144,0.003456
0.896,0.904144,0.003456
0.897,0.904563,0.002592
0.898,0.9054,0.002592
0.899,0.906656,0.00216
0.9,0.906656,0.00216
0.901,0.907074,0.00216
0.902,0.907493,0.00216
0.903,0.907911,0.00216
0.904,0.909167,0.00216
0.905,0.909586,0.00216
0.906,0.910423,0.00216
